layer,name,category,shapes,matrix_flops,scalar_flops,special_ops,weight_read_bytes,activation_read_bytes,activation_write_bytes,notes
24,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
24,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
24,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
24,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
24,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
24,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
24,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
24,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
24,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
24,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
24,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
24,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
24,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
24,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
24,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
24,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
24,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
25,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
25,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
25,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
25,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
25,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
25,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
25,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
25,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
25,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
25,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
25,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
25,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
25,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
26,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
26,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
26,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
26,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
26,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
26,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
26,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
26,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
26,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
26,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
26,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
26,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
26,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
27,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
27,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
27,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
27,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
27,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
27,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
27,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
27,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
27,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
27,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
27,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
27,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
27,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
28,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
28,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
28,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
28,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
28,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
28,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
28,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
28,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
28,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
28,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
28,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
28,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
28,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
29,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
29,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,v_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,q_norm,normalization,"{""input"": [32, 128], ""weight"": [128], ""output"": [32, 128]}",0,16416,"{""rsqrt"": 32}",256,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
29,k_norm,normalization,"{""input"": [8, 128], ""weight"": [128], ""output"": [8, 128]}",0,4104,"{""rsqrt"": 8}",256,2048,2048,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
29,apply_rope,position,"{""Q"": [1, 32, 1, 128], ""K"": [1, 8, 1, 128]}",0,15360,"{""negate"": 2560}",0,10752,10240,2 multiply + 1 add/元素，rotate_half 符号翻转分列；表按批／头理想复用。
29,kv_append,state,"{""new_K_and_V_each"": [1, 8, 1, 128]}",0,0,{},0,4096,4096,原位／分页 append 载荷；不假定动态 torch.cat 对旧缓存整段复制。
29,qk,attention,"{""Q"": [1, 32, 1, 128], ""K_shared"": [1, 8, 8193, 128], ""scores_rectangular"": [1, 32, 1, 8193]}",67117056,0,{},0,16787456,1048704,FLOPs 仅有效因果位置；载荷是假定 Q/K 各读一次、GQA 头共享，完整分数矩阵物化。
29,score_scale_mask_softmax,softmax,"{""scores"": [1, 32, 1, 8193]}",0,1048672,"{""exp"": 262176, ""compare_max"": 262144, ""mask_decisions"": 262176}",0,1048704,1048704,选择的融合 scale/mask/softmax 代数工作；屏蔽点不计 exp。物化 FP32 默认概率；非具体 eager trace。
29,pv,attention,"{""P"": [1, 32, 1, 8193], ""V_shared"": [1, 8, 8193, 128], ""output"": [1, 32, 1, 128]}",67117056,0,{},0,17827968,8192,PV/AV：各 Q 头仍计算；V 容量不乘 GQA 复制数。载荷假定 V 在头／查询之间理想复用。
29,o_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,attention_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
29,post_attention_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
29,gate_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,up_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 12288], ""weight_storage"": [12288, 4096], ""output"": [1, 12288]}",100663296,0,{},100663296,8192,24576,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,silu_mul,activation,"{""gate"": [1, 12288], ""up"": [1, 12288], ""output"": [1, 12288]}",0,49152,"{""exp"": 12288, ""negate"": 12288}",0,49152,24576,"sigmoid: exp(-x), +1, reciprocal；再乘 x 和 up。exp 与取负分列。"
29,down_proj,linear,"{""input"": [1, 12288], ""weight_math"": [12288, 4096], ""weight_storage"": [4096, 12288], ""output"": [1, 4096]}",100663296,0,{},100663296,24576,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
29,ffn_residual,residual,"{""inputs_each"": [1, 4096], ""output"": [1, 4096]}",0,4096,{},0,16384,8192,
30,input_layernorm,normalization,"{""input"": [1, 4096], ""weight"": [4096], ""output"": [1, 4096]}",0,16385,"{""rsqrt"": 1}",8192,8192,8192,按 FP32 行内归约的代数计数；rsqrt、类型转换与临时 FP32 张量分列／不推断 HBM spill。
30,q_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 4096], ""weight_storage"": [4096, 4096], ""output"": [1, 4096]}",33554432,0,{},33554432,8192,8192,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
30,k_proj,linear,"{""input"": [1, 4096], ""weight_math"": [4096, 1024], ""weight_storage"": [1024, 4096], ""output"": [1, 1024]}",8388608,0,{},8388608,8192,2048,独立 GEMM：权重与输入各读一次、输出写一次的操作数载荷；不预测 tile 重读。
